"ID","Label","Level","Implement"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.Definition","R.5[2].[t]*.[r][8].Definition European Committee for...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_","R.5[2].[t]*.[r][9]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Term","R.5[2].[t]*.[r][9].Term CER","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Definition","R.5[2].[t]*.[r][9].Definition Community of European ...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_","R.5[2].[t]*.[r][10]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Term","R.5[2].[t]*.[r][10].Term CRC","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Definition","R.5[2].[t]*.[r][10].Definition Cyclic Redundancy Code","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_","R.5[2].[t]*.[r][11]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Term","R.5[2].[t]*.[r][11].Term CSM","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Definition","R.5[2].[t]*.[r][11].Definition Ceiling Speed Monitoring","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_","R.5[2].[t]*.[r][12]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Term","R.5[2].[t]*.[r][12].Term DMI","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Definition","R.5[2].[t]*.[r][12].Definition Driver Machine Interface","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_","R.5[2].[t]*.[r][13]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Term","R.5[2].[t]*.[r][13].Term DP","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Definition","R.5[2].[t]*.[r][13].Definition Danger Point","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_","R.5[2].[t]*.[r][14]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Term","R.5[2].[t]*.[r][14].Term DV","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Definition","R.5[2].[t]*.[r][14].Definition","5","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Definition._BrLeft_1_BrRight_","R.5[2].[t]*.[r][14].Definition.[1] Difference Value betwe...","6","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Definition._BrLeft_2_BrRight_","R.5[2].[t]*.[r][14].Definition.[2] DV_EBImax Emergency Br...","6","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_","R.5[2].[t]*.[r][15]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Term","R.5[2].[t]*.[r][15].Term EB","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Definition","R.5[2].[t]*.[r][15].Definition Emergency Braking","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_","R.5[2].[t]*.[r][16]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Term","R.5[2].[t]*.[r][16].Term EBCL","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Definition","R.5[2].[t]*.[r][16].Definition Emergency Brake Confid...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_","R.5[2].[t]*.[r][17]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.Term","R.5[2].[t]*.[r][17].Term EBD","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.Definition","R.5[2].[t]*.[r][17].Definition Emergency Brake Decele...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_","R.5[2].[t]*.[r][18]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.Term","R.5[2].[t]*.[r][18].Term EBI","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.Definition","R.5[2].[t]*.[r][18].Definition Emergency Brake Interv...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_","R.5[2].[t]*.[r][19]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_.Term","R.5[2].[t]*.[r][19].Term EC","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_19_BrRight_.Definition","R.5[2].[t]*.[r][19].Definition European Commission","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_","R.5[2].[t]*.[r][20]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_.Term","R.5[2].[t]*.[r][20].Term EEIG","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_20_BrRight_.Definition","R.5[2].[t]*.[r][20].Definition European Economic Inte...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_21_BrRight_","R.5[2].[t]*.[r][21]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_21_BrRight_.Term","R.5[2].[t]*.[r][21].Term EIRENE","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_21_BrRight_.Definition","R.5[2].[t]*.[r][21].Definition European Integrated Ra...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_22_BrRight_","R.5[2].[t]*.[r][22]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_22_BrRight_.Term","R.5[2].[t]*.[r][22].Term EMC","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_22_BrRight_.Definition","R.5[2].[t]*.[r][22].Definition Electromagnetic Compat...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_23_BrRight_","R.5[2].[t]*.[r][23]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_23_BrRight_.Term","R.5[2].[t]*.[r][23].Term EMI","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_23_BrRight_.Definition","R.5[2].[t]*.[r][23].Definition Electromagnetic Interf...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_24_BrRight_","R.5[2].[t]*.[r][24]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_24_BrRight_.Term","R.5[2].[t]*.[r][24].Term EN","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_24_BrRight_.Definition","R.5[2].[t]*.[r][24].Definition European Norm","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_25_BrRight_","R.5[2].[t]*.[r][25]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_25_BrRight_.Term","R.5[2].[t]*.[r][25].Term EOA","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_25_BrRight_.Definition","R.5[2].[t]*.[r][25].Definition End of Movement Authority","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_26_BrRight_","R.5[2].[t]*.[r][26]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_26_BrRight_.Term","R.5[2].[t]*.[r][26].Term EOLM","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_26_BrRight_.Definition","R.5[2].[t]*.[r][26].Definition End-of-Loop-Marker","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_27_BrRight_","R.5[2].[t]*.[r][27]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_27_BrRight_.Term","R.5[2].[t]*.[r][27].Term Ep","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_27_BrRight_.Definition","R.5[2].[t]*.[r][27].Definition Electro-pneumatic","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_28_BrRight_","R.5[2].[t]*.[r][28]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_28_BrRight_.Term","R.5[2].[t]*.[r][28].Term ERA","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_28_BrRight_.Definition","R.5[2].[t]*.[r][28].Definition European Railway Agency","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_29_BrRight_","R.5[2].[t]*.[r][29]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_29_BrRight_.Term","R.5[2].[t]*.[r][29].Term ERTMS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_29_BrRight_.Definition","R.5[2].[t]*.[r][29].Definition European Rail Traffic ...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_30_BrRight_","R.5[2].[t]*.[r][30]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_30_BrRight_.Term","R.5[2].[t]*.[r][30].Term ERTMS/ETCS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_30_BrRight_.Definition","R.5[2].[t]*.[r][30].Definition The ETCS part of ERTMS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_31_BrRight_","R.5[2].[t]*.[r][31]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_31_BrRight_.Term","R.5[2].[t]*.[r][31].Term ERTMS/GSM-R","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_31_BrRight_.Definition","R.5[2].[t]*.[r][31].Definition The GSM-R part of ERTMS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_32_BrRight_","R.5[2].[t]*.[r][32]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_32_BrRight_.Term","R.5[2].[t]*.[r][32].Term ETCS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_32_BrRight_.Definition","R.5[2].[t]*.[r][32].Definition European Train Control...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_33_BrRight_","R.5[2].[t]*.[r][33]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_33_BrRight_.Term","R.5[2].[t]*.[r][33].Term ETSI","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_33_BrRight_.Definition","R.5[2].[t]*.[r][33].Definition European Telecommunica...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_34_BrRight_","R.5[2].[t]*.[r][34]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_34_BrRight_.Term","R.5[2].[t]*.[r][34].Term EU","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_34_BrRight_.Definition","R.5[2].[t]*.[r][34].Definition European Union","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_35_BrRight_","R.5[2].[t]*.[r][35]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_35_BrRight_.Term","R.5[2].[t]*.[r][35].Term EVC","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_35_BrRight_.Definition","R.5[2].[t]*.[r][35].Definition European Vital Computer","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_36_BrRight_","R.5[2].[t]*.[r][36]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_36_BrRight_.Term","R.5[2].[t]*.[r][36].Term FFFIS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_36_BrRight_.Definition","R.5[2].[t]*.[r][36].Definition Form-Fit Functional In...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_37_BrRight_","R.5[2].[t]*.[r][37]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_37_BrRight_.Term","R.5[2].[t]*.[r][37].Term FFFS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_37_BrRight_.Definition","R.5[2].[t]*.[r][37].Definition Form-Fit Functional Sp...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_38_BrRight_","R.5[2].[t]*.[r][38]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_38_BrRight_.Term","R.5[2].[t]*.[r][38].Term FIS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_38_BrRight_.Definition","R.5[2].[t]*.[r][38].Definition Functional Interface S...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_39_BrRight_","R.5[2].[t]*.[r][39]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_39_BrRight_.Term","R.5[2].[t]*.[r][39].Term FLOI","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_39_BrRight_.Definition","R.5[2].[t]*.[r][39].Definition First Line Of Interven...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_40_BrRight_","R.5[2].[t]*.[r][40]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_40_BrRight_.Term","R.5[2].[t]*.[r][40].Term FMEA","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_40_BrRight_.Definition","R.5[2].[t]*.[r][40].Definition Failure Mode and Effec...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_41_BrRight_","R.5[2].[t]*.[r][41]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_41_BrRight_.Term","R.5[2].[t]*.[r][41].Term FMECA","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_41_BrRight_.Definition","R.5[2].[t]*.[r][41].Definition Failure Mode, Effect a...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_42_BrRight_","R.5[2].[t]*.[r][42]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_42_BrRight_.Term","R.5[2].[t]*.[r][42].Term FRS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_42_BrRight_.Definition","R.5[2].[t]*.[r][42].Definition Functional Requirement...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_43_BrRight_","R.5[2].[t]*.[r][43]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_43_BrRight_.Term","R.5[2].[t]*.[r][43].Term FS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_43_BrRight_.Definition","R.5[2].[t]*.[r][43].Definition Full Supervision mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_44_BrRight_","R.5[2].[t]*.[r][44]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_44_BrRight_.Term","R.5[2].[t]*.[r][44].Term GSM","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_44_BrRight_.Definition","R.5[2].[t]*.[r][44].Definition Global System for Mobi...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_45_BrRight_","R.5[2].[t]*.[r][45]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_45_BrRight_.Term","R.5[2].[t]*.[r][45].Term GSM-R","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_45_BrRight_.Definition","R.5[2].[t]*.[r][45].Definition Global System for Mobi...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_46_BrRight_","R.5[2].[t]*.[r][46]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_46_BrRight_.Term","R.5[2].[t]*.[r][46].Term GUI","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_46_BrRight_.Definition","R.5[2].[t]*.[r][46].Definition Guidance curve","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_47_BrRight_","R.5[2].[t]*.[r][47]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_47_BrRight_.Term","R.5[2].[t]*.[r][47].Term I","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_47_BrRight_.Definition","R.5[2].[t]*.[r][47].Definition Indication supervision...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_48_BrRight_","R.5[2].[t]*.[r][48]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_48_BrRight_.Term","R.5[2].[t]*.[r][48].Term IEC","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_48_BrRight_.Definition","R.5[2].[t]*.[r][48].Definition International Electro-...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_49_BrRight_","R.5[2].[t]*.[r][49]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_49_BrRight_.Term","R.5[2].[t]*.[r][49].Term IS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_49_BrRight_.Definition","R.5[2].[t]*.[r][49].Definition Isolation mode","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_50_BrRight_","R.5[2].[t]*.[r][50]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_50_BrRight_.Term","R.5[2].[t]*.[r][50].Term ISO","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_50_BrRight_.Definition","R.5[2].[t]*.[r][50].Definition International Standard...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_51_BrRight_","R.5[2].[t]*.[r][51]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_51_BrRight_.Term","R.5[2].[t]*.[r][51].Term KER","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_51_BrRight_.Definition","R.5[2].[t]*.[r][51].Definition KVB, Ebicab, RSDD","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_52_BrRight_","R.5[2].[t]*.[r][52]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_52_BrRight_.Term","R.5[2].[t]*.[r][52].Term KMAC","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_52_BrRight_.Definition","R.5[2].[t]*.[r][52].Definition Authentication Key","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_53_BrRight_","R.5[2].[t]*.[r][53]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_53_BrRight_.Term","R.5[2].[t]*.[r][53].Term KTRANS","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_53_BrRight_.Definition","R.5[2].[t]*.[r][53].Definition Transport Key","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_54_BrRight_","R.5[2].[t]*.[r][54]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_54_BrRight_.Term","R.5[2].[t]*.[r][54].Term LEU","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_54_BrRight_.Definition","R.5[2].[t]*.[r][54].Definition Line side Electronic Unit","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_55_BrRight_","R.5[2].[t]*.[r][55]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_55_BrRight_.Term","R.5[2].[t]*.[r][55].Term LOA","5","TRUE"
